"34","1 489","1 489 UNKNOWN NAME",0,"Outside City Limits"
"34","1 509","1 509 UNKNOWN NAME",0,"Outside City Limits"
"34","1 510","1 510 UNKNOWN NAME",0,"Outside City Limits"
"34","1 516","1 516 UNKNOWN NAME",0,"Outside City Limits"
"34","1 522","1 522 UNKNOWN NAME",0,"Outside City Limits"
"34","1 524","1 524 UNKNOWN NAME",0,"Outside City Limits"
"34","1 525","1 525 UNKNOWN NAME",0,"Outside City Limits"
"34","1 724","1 724 UNKNOWN NAME",0,"Outside City Limits"
"34","1 829","1 829 UNKNOWN NAME",0,"Outside City Limits"
"34","1 855","1 855 UNKNOWN NAME",0,"Outside City Limits"
"34","1 870","1 870 UNKNOWN NAME",0,"Outside City Limits"
"34","1 874","1 874 UNKNOWN NAME",0,"Outside City Limits"
"34","05100","100TH AVE",0,"Outside City Limits"
"34","06100","100TH TER",0,"Outside City Limits"
"34","05101","101ST AVE",0,"Outside City Limits"
"34","07101","101ST CT",0,"Outside City Limits"
"34","10211","10211 UNKNOWN NAME",0,"Outside City Limits"
"34","05102","102ND AVE",0,"Outside City Limits"
"34","05103","103RD AVE",0,"Outside City Limits"
"34","07103","103RD CT",0,"Outside City Limits"
"34","05104","104TH AVE",0,"Outside City Limits"
"34","05105","105TH AVE",0,"Outside City Limits"
"34","05106","106TH AVE",0,"Outside City Limits"
"34","05107","107TH AVE",0,"Outside City Limits"
"34","05108","108TH AVE",0,"Outside City Limits"
"34","05109","109TH AVE",0,"Outside City Limits"
"34","05110","110TH AVE",0,"Outside City Limits"
"34","05111","111TH AVE",0,"Outside City Limits"
"34","05112","112TH AVE",0,"Outside City Limits"
"34","05113","113TH AVE",0,"Outside City Limits"
"34","05114","114TH AVE",0,"Outside City Limits"
"34","11516","11516 UNKNOWN NAME",0,"Outside City Limits"
"34","05115","115TH AVE",0,"Outside City Limits"
"34","06115","115TH PL",0,"Outside City Limits"
"34","05116","116TH AVE",0,"Outside City Limits"
"34","05117","117TH AVE",0,"Outside City Limits"
"34","07117","117TH CT",0,"Outside City Limits"
"34","05118","118TH AVE",0,"Outside City Limits"
"34","06118","118TH PL",0,"Outside City Limits"
"34","05119","119TH AVE",0,"Outside City Limits"
"34","05120","120TH AVE",0,"Outside City Limits"
"34","06120","120TH PL",0,"Outside City Limits"
"34","05121","121ST AVE",0,"Outside City Limits"
"34","06121","121ST PL",0,"Outside City Limits"
"34","05122","122ND AVE",0,"Outside City Limits"
"34","05123","123RD AVE",0,"Outside City Limits"
"34","06123","123RD PL",0,"Outside City Limits"
"34","05124","124TH AVE",0,"Outside City Limits"
"34","05125","125TH AVE",0,"Outside City Limits"
"34","12602","12602 UNKNOWN NAME",0,"Outside City Limits"
"34","05126","126TH AVE",0,"Outside City Limits"
"34","06126","126TH PL",0,"Outside City Limits"
"34","16126","126TH TER",0,"Outside City Limits"
"34","05127","127TH AVE",0,"Outside City Limits"
"34","05128","128TH AVE",0,"Outside City Limits"
"34","06128","128TH PL",0,"Outside City Limits"
"34","05129","129TH AVE",0,"Outside City Limits"
"34","06129","129TH TER",0,"Outside City Limits"
"34","08012","12TH ST",0,"Outside City Limits"
"34","05130","130TH AVE",0,"Outside City Limits"
"34","06130","130TH TER",0,"Outside City Limits"
"34","05131","131ST AVE",0,"Outside City Limits"
"34","02699","132ND AVE",0,"Outside City Limits"
"34","05132","132ND AVE",0,"Outside City Limits"
"34","05133","133RD AVE",0,"Outside City Limits"
"34","06133","133RD PL",0,"Outside City Limits"
"34","05134","134TH AVE",0,"Outside City Limits"
"34","06134","134TH TER",0,"Outside City Limits"
"34","05135","135TH AVE",0,"Outside City Limits"
"34","05136","136TH AVE",0,"Outside City Limits"
"34","05137","137TH AVE",0,"Outside City Limits"
"34","05138","138TH AVE",0,"Outside City Limits"
"34","06138","138TH TER",0,"Outside City Limits"
"34","05139","139TH AVE",0,"Outside City Limits"
"34","05140","140TH AVE",0,"Outside City Limits"
"34","06140","140TH PL",0,"Outside City Limits"
"34","05141","141ST AVE",0,"Outside City Limits"
"34","06141","141ST PL",0,"Outside City Limits"
"34","05142","142ND AVE",0,"Outside City Limits"
"34","05143","143RD AVE",0,"Outside City Limits"
"34","05144","144TH AVE",0,"Outside City Limits"
"34","05145","145TH AVE",0,"Outside City Limits"
"34","06145","145TH TER",0,"Outside City Limits"
"34","05146","146TH AVE",0,"Outside City Limits"
"34","05147","147TH AVE",0,"Outside City Limits"
"34","06147","147TH PL",0,"Outside City Limits"
"34","05148","148TH AVE",0,"Outside City Limits"
"34","06148","148TH PL",0,"Outside City Limits"
"34","05149","149TH AVE",0,"Outside City Limits"
"34","05150","150TH AVE",0,"Outside City Limits"
"34","15143","15143 UNKNOWN NAME",0,"Outside City Limits"
"34","15185","15185 UNKNOWN NAME",0,"Outside City Limits"
"34","05151","151ST AVE",0,"Outside City Limits"
"34","06151","151ST PL",0,"Outside City Limits"
"34","05152","152ND AVE",0,"Outside City Limits"
"34","06152","152ND PL",0,"Outside City Limits"
"34","16152","152ND TER",0,"Outside City Limits"
"34","05153","153RD AVE",0,"Outside City Limits"
"34","06153","153RD PL",0,"Outside City Limits"
"34","07153","153RD TER",0,"Outside City Limits"
"34","05154","154TH AVE",0,"Outside City Limits"
"34","06154","154TH PL",0,"Outside City Limits"
"34","05155","155TH AVE",0,"Outside City Limits"
"34","05156","156TH AVE",0,"Outside City Limits"
"34","05157","157TH AVE",0,"Outside City Limits"
"34","15829","15829 UNKNOWN NAME",0,"Outside City Limits"
"34","05158","158TH AVE",0,"Outside City Limits"
"34","06158","158TH TER",0,"Outside City Limits"
"34","05160","160TH AVE",0,"Outside City Limits"
"34","08162","160TH ST",0,"Outside City Limits"
"34","05161","161ST AVE",0,"Outside City Limits"
"34","07161","161ST DR",0,"Outside City Limits"
"34","06161","161ST PL",0,"Outside City Limits"
"34","05162","162ND AVE",0,"Outside City Limits"
"34","07162","162ND CT",0,"Outside City Limits"
"34","05163","163RD AVE",0,"Outside City Limits"
"34","06163","163RD TER",0,"Outside City Limits"
"34","05164","164TH AVE",0,"Outside City Limits"
"34","07164","164TH CT",0,"Outside City Limits"
"34","05165","165TH AVE",0,"Outside City Limits"
"34","06165","165TH TER",0,"Outside City Limits"
"34","05166","166TH AVE",0,"Outside City Limits"
"34","06166","166TH PL",0,"Outside City Limits"
"34","05167","167TH AVE",0,"Outside City Limits"
"34","06167","167TH PL",0,"Outside City Limits"
"34","06168","168TH PL",0,"Outside City Limits"
"34","05169","169TH AVE",0,"Outside City Limits"
"34","06169","169TH PL",0,"Outside City Limits"
"34","05170","170TH AVE",0,"Outside City Limits"
"34","05171","171ST AVE",0,"Outside City Limits"
"34","07171","171ST DR",0,"Outside City Limits"
"34","06171","171ST PL",0,"Outside City Limits"
"34","05172","172ND AVE",0,"Outside City Limits"
"34","07172","172ND CT",0,"Outside City Limits"
"34","06172","172ND TER",0,"Outside City Limits"
"34","05173","173RD AVE",0,"Outside City Limits"
"34","05174","174TH AVE",0,"Outside City Limits"
"34","06174","174TH PL",0,"Outside City Limits"
"34","05175","175TH AVE",0,"Outside City Limits"
"34","06175","175TH PL",0,"Outside City Limits"
"34","05176","176TH AVE",0,"Outside City Limits"
"34","07176","176TH CT",0,"Outside City Limits"
"34","05177","177TH AVE",0,"Outside City Limits"
"34","06177","177TH TER",0,"Outside City Limits"
"34","05178","178TH AVE",0,"Outside City Limits"
"34","06178","178TH PL",0,"Outside City Limits"
"34","05179","179TH AVE",0,"Outside City Limits"
"34","06179","179TH PL",0,"Outside City Limits"
"34","05180","180TH AVE",0,"Outside City Limits"
"34","06180","180TH PL",0,"Outside City Limits"
"34","05181","181ST AVE",0,"Outside City Limits"
"34","06181","181ST PL",0,"Outside City Limits"
"34","05182","182ND AVE",0,"Outside City Limits"
"34","06182","182ND PL",0,"Outside City Limits"
"34","05183","183RD AVE",0,"Outside City Limits"
"34","05184","184TH AVE",0,"Outside City Limits"
"34","06184","184TH PL",0,"Outside City Limits"
"34","16184","184TH TER",0,"Outside City Limits"
"34","05185","185TH AVE",0,"Outside City Limits"
"34","05186","186TH AVE",0,"Outside City Limits"
"34","05187","187TH AVE",0,"Outside City Limits"
"34","07187","187TH CT",0,"Outside City Limits"
"34","06187","187TH PL",0,"Outside City Limits"
"34","05188","188TH AVE",0,"Outside City Limits"
"34","07188","188TH CT",0,"Outside City Limits"
"34","06188","188TH PL",0,"Outside City Limits"
"34","05189","189TH AVE",0,"Outside City Limits"
"34","06189","189TH PL",0,"Outside City Limits"
"34","05190","190TH AVE",0,"Outside City Limits"
"34","05191","191ST AVE",0,"Outside City Limits"
"34","07191","191ST CT",0,"Outside City Limits"
"34","05192","192ND AVE",0,"Outside City Limits"
"34","06192","192ND PL",0,"Outside City Limits"
"34","19301","19301 UNKNOWN NAME",0,"Outside City Limits"
"34","19307","19307 UNKNOWN NAME",0,"Outside City Limits"
"34","19312","19312 UNKNOWN NAME",0,"Outside City Limits"
"34","05193","193RD AVE",0,"Outside City Limits"
"34","05194","194TH AVE",0,"Outside City Limits"
"34","07194","194TH CT",0,"Outside City Limits"
"34","06194","194TH TER",0,"Outside City Limits"
"34","05195","195TH AVE",0,"Outside City Limits"
"34","06195","195TH PL",0,"Outside City Limits"
"34","05196","196TH AVE",0,"Outside City Limits"
"34","06196","196TH PL",0,"Outside City Limits"
"34","05197","197TH AVE",0,"Outside City Limits"
"34","05198","198TH AVE",0,"Outside City Limits"
"34","07199","199TH CT",0,"Outside City Limits"
"34","06199","199TH PL",0,"Outside City Limits"
"34","1H140","1H140 UNKNOWN NAME",0,"Outside City Limits"
"34","05001","1ST AVE",0,"Outside City Limits"
"34","08001","1ST ST",0,"Outside City Limits"
"34","2  72","2  72 UNKNOWN NAME",0,"Outside City Limits"
